Ind,Rent,Dias,Benef,RSI,BajaLow,FechaCompra
AMP	0.0504120053945	1	151.236016183	48.0987973306	-0.017094017094	2016-11-08
AMP	0.0741538262166	1	222.46147865	75.7307386511	0.0408921933086	2017-01-10
AMP	0.0373959499121	1	112.187849736	55.4320628547	0.0111524163569	2017-02-23
AMP	0.0416221961209	1	124.866588363	75.9468538604	-0.0201149425287	2017-03-17
AMP	0.0482011712633	1	144.60351379	56.6777211049	0.0492307692308	2017-03-30
AMP	0.0606231284381	1	181.869385314	37.997002465	0.169064748201	2017-04-03
AMP	0.00574497985214	6	17.2349395564	52.7271641749	0.00414937759336	2017-08-25
APAM	-0.0802968107008	6	-240.890432102	46.4375674373	-0.0313242460099	2016-06-23
APAM	0.0121160154775	6	36.3480464324	70.7221771425	0.00498639489055	2016-09-26
APAM	-0.0298368236002	6	-89.5104708006	55.5309466998	0.00226650871694	2017-03-21
APPS	0.000602106509365	6	1.8063195281	64.6377678774	0.00692171767338	2016-08-16
APPS	0.0195837963973	6	58.7513891918	52.1124477171	0.0222352843931	2017-04-04
APPS	-0.0401493218623	6	-120.447965587	46.169920557	0.0217910044573	2017-06-05
APPS	0.00856401603579	6	25.6920481074	56.4057819065	0.00983899821109	2017-07-20
APPS	0.00105922953369	6	3.17768860107	48.7873792193	0.0140462165836	2017-08-09
A3M	-0.0234618439304	6	-70.3855317913	53.5189177151	0.0301721472924	2017-04-18
CAF	-0.0157305371242	6	-47.1916113727	41.6759417095	0.0238403905561	2016-10-25
CAF	0.031571879969	6	94.7156399071	79.6653160075	0.0255835021848	2017-02-23
CAF	-0.00798108328121	6	-23.9432498436	49.6191297975	0.0120611096221	2017-08-09
AXIA	-0.00389410773859	6	-11.6823232158	35.3657956337	0.0337299628057	2016-01-15
AXIA	0.0151282032854	6	45.3846098563	62.0333769046	-0.028947387864	2016-12-30
AXIA	-0.00443435681129	6	-13.3030704339	58.4260629986	-0.0199934980494	2017-06-21
AZK	0.0441327528793	1	132.398258638	64.6815054246	0.024987133299	2015-12-10
AZK	0.0404318184306	1	121.295455292	42.6285993268	0.0546090776736	2016-02-08
AZK	-0.0126160036665	6	-37.8480109995	42.9130177373	-0.0011463781615	2016-06-23
AZK	0.0366915624484	1	110.074687345	59.3228910451	0.0171569698824	2016-07-22
AZK	0.0392197193805	1	117.659158141	58.9805454302	0.0186969318398	2016-08-12
AZK	0.0510979077498	3	153.293723249	59.7935577138	0.0166732680737	2016-11-08
AZK	0.0199273786189	6	59.7821358567	68.6156447017	0.015380758383	2017-02-16
AZK	-0.0129627442695	6	-38.8882328086	45.7796291726	0.0292188037354	2017-03-14
AZK	-0.0481439357899	6	-144.43180737	41.8940235664	-0.00816450791542	2017-03-31
AZK	0.0437947101284	2	131.384130385	67.7224795337	-0.0062893081761	2017-07-18
AZK	0.0412903190339	6	123.870957102	63.2272396891	0.0190114068441	2017-07-21
AZK	0.0121805917639	6	36.5417752916	55.1460705618	-0.0115384615385	2017-08-08
SAB	0.0477533621003	4	143.260086301	49.4127350469	0.0267412935323	2017-04-12
SAB	0.0360638840564	3	108.191652169	67.7810186488	0.00282645562465	2017-04-27
SAB	0.0206663754144	6	61.9991262433	66.781508984	-0.00971397733405	2017-05-16
SAB	0.013168041851	6	39.5041255529	61.0729141973	0.000541418516513	2017-05-25
SAB	-0.0157747559148	6	-47.3242677443	50.6021276976	0.00664084117322	2017-06-06
SAB	0.0103303997596	6	30.9911992789	59.2596177079	0.0204301075269	2017-07-17
SAB	0.0297921527896	6	89.3764583687	55.9014369952	0.00791556728232	2017-08-09
SAB	0.000794586344782	6	2.38375903435	45.8591439168	0.00703844071467	2017-08-28
SAN	-0.0276707123328	6	-83.0121369984	63.5334693193	-0.0174480910918	2017-05-16
SAN	0.0656857949964	3	197.057384989	46.4197583959	0.00343612178749	2017-06-06
SAN	0.0447562763498	6	134.268829049	42.9662015296	0.0195363885235	2017-07-18
SAN	0.00310420983462	6	9.31262950387	49.19147442	0.0174459176553	2017-08-09
BKIA	0.0436668877999	3	131.0006634	65.5313000107	-0.0286718112805	2016-10-25
BKIA	-0.0241965400803	6	-72.589620241	66.2074738406	0.0127518930518	2017-01-09
BKIA	0.0358141598522	6	107.442479557	42.2475974973	0.0452583353195	2017-02-07
BKIA	-0.00912602884614	6	-27.3780865384	58.505895342	0.0121836925961	2017-04-10
BKIA	-0.0173370232588	6	-52.0110697764	53.2072661324	0.002722323049	2017-05-16
BKIA	-0.0253909262454	6	-76.1727787361	51.1247418319	0.00915122397621	2017-08-08
BKT	-0.01494382204	6	-44.8314661199	59.8987274894	-0.00299144608121	2016-08-12
BKT	0.0352367967126	3	105.710390138	53.3840994586	0.0129116867665	2017-01-23
BKT	0.0224897463068	6	67.4692389204	45.732110992	0.00405063291139	2017-06-06
BKT	-0.0120960087783	6	-36.288026335	63.2524315426	0.00275944811038	2017-07-17
BKT	-0.00462633146635	6	-13.8789943991	57.3873974152	0.00789473684211	2017-08-09
BDL	0.0159663472887	6	47.899041866	76.7257021218	-0.0340849501835	2015-09-28
BDL	0.0103118141319	6	30.9354423957	81.9802395524	-0.00521574205785	2015-12-08
BDL	0.038500387353	1	115.501162059	39.421554739	0.026	2016-01-20
BDL	0.0321771174467	6	96.5313523402	53.0524197621	0.00576923076923	2016-04-07
BDL	-0.000207189359309	6	-0.621568077926	52.6271116197	0.0144230769231	2016-04-21
BDL	0.0109940968067	6	32.98229042	54.4091574474	0.0190476190476	2016-05-17
BDL	-0.0376808509803	6	-113.042552941	57.5441313981	0.00234741784038	2016-06-09
BDL	0.014418988306	6	43.2569649181	49.0745354355	0.0196463654224	2016-10-07
BDL	-0.00702076070515	6	-21.0622821155	46.9822839009	-0.000892060660125	2017-01-27
BDL	-0.0236094368592	6	-70.8283105775	56.7075302207	0.000438788942519	2017-07-17
CBAV	-0.0665035014391	6	-199.510504317	72.2135706025	0.00409036364585	2016-12-09
CBAV	0.00174574821658	6	5.23724464975	59.5413562863	0.0019550342131	2017-06-08
BBVA	-0.0171213226501	6	-51.3639679503	57.3653832096	0.00780136163396	2017-01-10
BBVA	0.0427217114971	6	128.165134491	53.9564960621	0.013381294964	2017-04-12
BBVA	0.0275061808661	6	82.5185425982	73.8265836081	0.000262743037309	2017-04-26
BBVA	-0.0133286064241	6	-39.9858192724	55.2076863286	0.000133725595079	2017-05-25
BBVA	0.00303412541295	6	9.10237623885	60.817274706	0.00288222193109	2017-07-17
BBVA	0.0102819272014	6	30.8457816043	54.4882672108	0.0183771191924	2017-08-09
BIO	0.052589473547	1	157.768420641	62.0346960508	0.010101010101	2016-01-06
BIO	0.0407010739067	1	122.10322172	51.5470346346	-1.0	2016-04-04
BIO	-0.0248046999706	6	-74.4140999118	50.7101137752	0.043956043956	2016-05-03
BIO	0.0355103036189	1	106.530910857	56.1532523797	-0.031914893617	2016-05-26
BIO	0.0418514440742	1	125.554332223	55.3768315344	-0.0114942528736	2016-08-01
BIO	0.0424684941631	1	127.405482489	53.2872252379	0.0	2016-08-12
BIO	0.0358860163441	1	107.658049032	55.4327382615	0.010101010101	2016-08-29
BIO	0.0146519324443	6	43.955797333	69.2828401236	-0.0948275862069	2016-10-05
BIO	0.061441461655	1	184.324384965	45.8711859849	0.0714285714286	2016-11-08
BIO	0.0428702186239	1	128.610655872	68.5168938268	0.0217391304348	2017-01-11
BIO	0.0376572018863	1	112.971605659	72.4389784097	0.00641025641026	2017-02-07
BIO	0.0436218267944	1	130.865480383	49.7725574267	0.0909090909091	2017-02-09
BIO	0.0457844741171	1	137.353422351	46.7194295954	0.0140845070423	2017-02-27
BIO	-0.13078129562	6	-392.343886859	49.6092491278	0.0208333333333	2017-03-30
RIO	0.0405212629	3	121.5637887	67.4287233367	-0.0760871995528	2016-08-08
RIO	-0.000594345956792	6	-1.78303787038	67.5238076644	0.00858568023307	2016-08-12
CABK	-0.00172587123875	6	-5.17761371624	58.6534021738	0.0112669444281	2017-02-06
CABK	0.0424726615468	3	127.41798464	52.7199292921	0.0290795481855	2017-05-17
CABK	0.0444779961219	6	133.433988366	49.6475525718	-0.00896535013327	2017-06-20
CABK	0.0446595963629	3	133.978789089	57.7155765941	-0.0119690213565	2017-06-29
CABK	0.0403351473276	5	121.005441983	52.3329965311	0.028101439342	2017-08-10
CABK	0.0110489694109	6	33.1469082327	47.7770299098	0.0101242521859	2017-08-28
CLNX	-0.0436658375976	6	-130.997512793	55.326497139	0.00280124360142	2016-10-05
CLNX	0.00727571900826	6	21.8271570248	65.1494165602	0.0259096028279	2017-03-21
CLNX	0.0379289284863	2	113.786785459	69.0960733479	0.00347021399653	2017-05-23
CLNX	-0.00532918306908	6	-15.9875492072	50.5885437689	0.0292617449664	2017-06-28
CLNX	0.00628911422988	6	18.8673426896	60.742362545	0.00763157894737	2017-07-31
CLNX	-0.0118458640443	6	-35.537592133	58.3052364188	0.00263296471827	2017-08-10
CIE	0.00895594191863	6	26.8678257559	59.8005261931	0.0136872987818	2016-08-12
CIE	-0.0179230479807	6	-53.7691439421	49.5872026804	-0.00949587408836	2016-11-08
CIE	0.0162730684169	6	48.8192052506	77.0080613393	-0.00368017220428	2017-05-17
CIE	-0.00403986406806	6	-12.1195922042	50.4501055574	0.00865779833452	2017-06-26
CIE	-0.00175613480299	6	-5.26840440898	59.736608421	-0.021790620559	2017-07-20
CIE	0.0404468159773	5	121.340447932	46.5103638497	0.0180952380952	2017-08-28
DIA	-0.00838349354975	6	-25.1504806493	52.7688399098	-0.00246772968869	2017-07-18
DIA	0.00477285672861	6	14.3185701858	55.6706828376	-0.0143833153542	2017-08-17
EBRO	-0.02702598173	6	-81.0779451899	61.665599654	0.0119151898367	2015-10-28
EBRO	0.018872657137	6	56.617971411	56.6851205916	0.0119938638585	2016-03-30
EBRO	0.00597607614534	6	17.928228436	45.8837898047	-0.00367508768363	2016-08-12
EBRO	-0.0443416950274	6	-133.025085082	50.4060841093	0.0251633148473	2016-10-26
EBRO	0.0253764546876	6	76.1293640627	63.1480870971	0.0108433383277	2017-05-17
EBRO	0.00708111676897	6	21.2433503069	39.9272378696	0.0238560794045	2017-06-28
EBRO	0.00186391380671	6	5.59174142013	51.4875721796	-0.000738188976378	2017-08-09
ENO	-0.00135170221098	6	-4.05510663295	44.7969232227	0.0369873410859	2016-06-10
ENO	0.00288175689916	6	8.64527069747	82.88699838	0.0	2017-05-17
ENO	0.00717212316535	6	21.5163694961	49.241761603	0.005	2017-07-21
ENG	0.00599902532568	6	17.997075977	62.7130140747	-0.0115452166127	2016-03-30
ENC	0.015525299661	6	46.5758989829	68.065766942	0.0156003442835	2017-03-21
ENC	0.0167417810114	6	50.2253430343	71.6568247857	-0.010167587858	2017-05-16
ENC	0.0446560817867	5	133.96824536	64.4074822969	-0.0127599516101	2017-06-07
ENC	-0.0781713275565	6	-234.51398267	62.6362160336	-0.0105432595573	2017-07-18
ELE	-0.0137647632224	6	-41.2942896672	64.8961234566	-0.00265951414249	2016-08-12
ELE	-0.0259625965134	6	-77.8877895402	40.9426063561	0.0331154268264	2017-06-28
ECR	0.0393235691959	1	117.970707588	60.7535543732	0.0111236271473	2016-05-09
ECR	0.0437821412446	1	131.346423734	73.4807040587	-0.0439474855363	2016-06-09
ECR	0.0643460870841	1	193.038261252	86.5578480463	-0.0565562148821	2016-07-21
ECR	0.0661261884238	1	198.378565271	59.1888555641	0.00923058947245	2016-08-12
ECR	0.0474852759929	1	142.455827979	54.8531379358	0.0328077455048	2016-09-09
ECR	0.0496811786428	1	149.043535929	54.1850860447	0.00544734235721	2016-09-27
ECR	0.0503044604723	1	150.913381417	56.9894505027	-0.0420775490665	2016-11-08
ECR	0.0688625771235	1	206.58773137	38.4062817559	0.0744789703269	2016-11-28
ECR	0.061895877103	1	185.687631309	68.2359624275	0.0228025903743	2017-02-28
ECR	0.0491436357145	1	147.430907144	48.211736045	0.0392533715552	2017-04-03
ECR	0.0554943365445	1	166.483009634	38.5390968282	0.0024685174585	2017-04-11
ECR	0.0568084804279	1	170.425441284	60.1643207738	0.0393939393939	2017-07-07
ECR	0.0454606493346	1	136.381948004	45.2253086143	0.00588235294118	2017-08-02
EZE	0.0404231940164	1	121.269582049	60.135895482	0.00425531914894	2016-04-27
EZE	0.0618425719403	1	185.527715821	50.8879423371	0.0144230769231	2016-05-06
EZE	0.0607372199893	1	182.211659968	79.7448810399	-0.0966666666667	2016-07-19
EZE	0.0830943241077	1	249.282972323	54.0783338936	0.0621468926554	2016-08-01
EZE	0.044179947264	1	132.539841792	51.3867426924	0.0277264325323	2016-08-29
EZE	0.042399932637	1	127.199797911	40.2553172329	0.0690298507463	2016-10-13
EZE	0.0425420348561	1	127.626104568	58.1779955197	0.037037037037	2016-12-19
EZE	0.0242719298013	6	72.815789404	48.7790909869	-0.00915750915751	2017-02-06
EZE	0.0393746656116	6	118.123996835	65.4555937138	-0.0317195325543	2017-02-22
EZE	0.0509431107434	1	152.82933223	54.865996528	0.0180555555556	2017-03-31
EZE	0.0553596751068	1	166.07902532	47.2991314717	-0.00294117647059	2017-04-20
EZE	0.0400182759874	1	120.054827962	43.232064622	0.0317700453858	2017-05-17
EZE	0.0460375793978	1	138.112738193	64.1117433615	-0.0455764075067	2017-06-20
EZE	0.105886432956	6	317.659298869	40.9761814538	0.0222841225627	2017-07-31
EZE	0.0354712336926	4	106.413701078	56.5298839397	-0.0105124835742	2017-08-28
FAE	-0.0280007962635	6	-84.0023887905	66.5320639016	-0.036205907657	2016-01-06
FAE	0.0266825522738	6	80.0476568214	56.0798682976	0.00717971729863	2016-03-30
FAE	0.0376794278299	6	113.03828349	51.6335650217	-0.0153366627705	2016-06-23
FAE	0.0365795340054	1	109.738602016	55.0502542668	0.00142899672522	2016-08-12
FAE	0.0365541841436	5	109.662552431	58.3157582492	0.00589320792904	2016-12-27
FCC	0.148438635124	3	445.315905373	59.1069017087	-0.0319668491934	2016-03-03
FCC	0.0092800102818	6	27.8400308454	69.3608969266	0.00290084388186	2016-03-30
FCC	0.00194111168797	6	5.82333506391	52.706779116	-0.0014490844421	2016-05-30
FCC	0.00685444305612	6	20.5633291684	47.6884217271	0.00158814187401	2016-06-24
FCC	-0.0636407086751	6	-190.922126025	53.335201236	-0.000263435194942	2016-07-15
FCC	0.0183149838262	6	54.9449514786	55.0749570302	0.00122249388753	2016-09-01
FCC	-0.0318177213557	6	-95.453164067	47.2925532159	-0.00107655502392	2016-10-12
FCC	0.0184399719012	6	55.3199157036	49.0787739906	0.0257927117842	2017-03-13
FCC	-0.0158974167988	6	-47.6922503963	55.0989495766	0.00599907706507	2017-04-13
FCC	0.0134558645794	6	40.3675937381	56.0028151936	0.0104545454545	2017-05-11
FCC	0.0268072384241	6	80.4217152722	62.0827713897	0.0169491525424	2017-06-07
FCC	-0.00183123443979	6	-5.49370331938	65.447803773	-0.0102527662166	2017-06-26
FCC	0.036609524444	4	109.828573332	50.2916988231	-0.011396011396	2017-07-10
FCC	0.0389709895706	6	116.912968712	44.7925742971	0.0276645936093	2017-07-31
FCC	-0.00967488464055	6	-29.0246539217	48.9432552436	-0.0103114701818	2017-08-10
FER	-0.0367760057087	6	-110.328017126	53.165346501	0.0260894448083	2016-10-26
FER	-0.0208813526044	6	-62.6440578133	55.3924363797	0.0200169157034	2017-01-17
FER	0.0459269845256	5	137.780953577	60.3759488537	0.00951581304226	2017-03-13
FER	0.0139595955435	6	41.8787866304	64.166782419	0.0102094240838	2017-04-19
FER	0.0138109930264	6	41.4329790792	58.8927213245	0.00842418235877	2017-06-06
FER	-0.00353637028602	6	-10.6091108581	53.5598714524	0.0259579728059	2017-06-20
FDR	0.0599949140361	6	179.984742108	57.5082735332	-0.00324686081569	2015-10-23
FDR	0.0476730380233	2	143.01911407	66.4415193778	-0.0509963193299	2016-06-01
FDR	0.0360222591065	1	108.066777319	39.1749343732	0.0756777627623	2016-06-16
FDR	0.0182182232029	6	54.6546696087	56.1644584892	0.00898876404494	2016-10-28
FDR	-0.00317376160721	6	-9.52128482162	48.8946986881	0.00688073394495	2016-11-09
FDR	-0.00681038885922	6	-20.4311665777	64.3029787052	0.0112612612613	2016-12-27
FDR	0.0213203677606	6	63.9611032818	52.7523457018	0.00571428571429	2017-02-03
FDR	-0.00941233452716	6	-28.2370035815	74.0796504459	0.0242483026188	2017-03-02
FDR	0.065256067369	3	195.768202107	54.5122186731	0.0223813786929	2017-05-17
FDR	0.0380962100285	5	114.288630085	65.6829851165	0.0125	2017-06-30
FDR	0.0503307936139	2	150.992380842	74.2472686146	0.0182767624021	2017-08-03
FDR	0.036850860766	3	110.552582298	71.0191098304	0.0177890724269	2017-08-10
GAM	0.00586402138075	6	17.5920641423	67.0521180992	0.00175749894381	2016-08-12
GAM	0.00710829818013	6	21.3248945404	66.1233593768	-0.00503336290354	2017-05-16
GAM	-0.00516589121404	6	-15.4976736421	52.4478971426	0.000489500462306	2017-05-29
GAS	-0.0111879935423	6	-33.563980627	67.5069290356	-0.0119702619134	2016-08-12
GCO	-0.0255364386732	6	-76.6093160195	61.9507158495	0.00991464983047	2016-08-12
GCO	0.000379231220003	6	1.13769366001	67.9996400593	0.000991010360257	2016-12-13
GCO	0.00872053366804	6	26.1616010041	56.3471658432	0.00913260477419	2017-06-22
GCO	0.0140951610751	6	42.2854832252	55.1616627106	0.00318217979316	2017-07-21
GCO	0.00576569491998	6	17.29708476	52.1210228327	-0.000265111346766	2017-08-09
GRF	-0.514059263209	6	-1542.17778963	51.3905939823	0.0113762013609	2015-12-31
GRF	-0.0526558612542	6	-157.967583763	62.1563079614	-0.00218933010452	2016-07-27
GRF	0.00509699583797	6	15.2909875139	49.0114596585	-0.00788778143863	2016-08-12
GRF	0.038702386728	4	116.107160184	59.5808130164	0.00793681502046	2017-02-27
GRF	0.041427250994	5	124.281752982	65.9807539046	-0.0259368275939	2017-03-20
GRF	-0.00394766065649	6	-11.8429819695	70.2289182131	0.00492565975728	2017-05-16
GRF	-0.0549620183708	6	-164.886055112	60.2245559152	0.0280015343306	2017-06-26
HIS	-0.0721597165198	6	-216.47914956	55.5708348995	0.0316084199163	2016-06-09
HIS	0.0327860174331	6	98.3580522993	70.949623522	0.0075	2017-04-26
HIS	0.00365819061656	6	10.9745718497	73.4370690533	-0.00549450549451	2017-05-10
HIS	0.0110163066245	6	33.0489198736	52.1448757614	0.015037593985	2017-06-09
IAG	0.0376931653021	1	113.079495906	60.7931896056	-0.0127353732347	2016-11-08
IAG	0.0116588114001	6	34.9764342004	58.6739997326	0.00442420110532	2017-05-26
IAG	-0.0584364277853	6	-175.309283356	58.2650194302	-0.000422773393461	2017-07-17
IAG	0.00452565239503	6	13.5769571851	51.8250676378	0.0133118782914	2017-08-17
IBE	-0.00928674408792	6	-27.8602322637	51.8278038459	0.00450974687227	2017-07-20
IBE	0.0337333467005	6	101.200040102	53.6028188725	-0.000146113383986	2017-08-09
IBE	0.00122404547483	6	3.67213642449	52.8045967704	0.00231548480463	2017-08-28
IBG	0.0415157539196	3	124.547261759	57.1239264871	-0.00566461914287	2016-03-30
IBG	-0.00394478639852	6	-11.8343591956	67.073797358	0.0255991502357	2017-03-23
IBG	0.0120428530133	6	36.1285590398	66.8972270629	-0.0293488535654	2017-05-17
IBG	0.00537990128745	6	16.1397038624	50.7072723139	0.0132231404959	2017-06-14
ITX	-0.000992328858828	6	-2.97698657648	61.4618397346	-0.00360280741591	2016-08-12
ITX	-0.0025560530399	6	-7.66815911971	81.0427149591	-0.0115052732502	2017-05-10
ITX	-0.0211788231632	6	-63.5364694895	58.347974148	-0.00576843840132	2017-06-09
ITX	-0.00441195869836	6	-13.2358760951	35.5598865796	0.0115824525843	2017-06-28
ITX	0.00288290507668	6	8.64871523005	47.1672281481	-0.013025025611	2017-07-20
IDR	-0.00103109543408	6	-3.09328630223	54.6893061963	0.00957661290323	2015-10-12
IDR	-0.0224789798732	6	-67.4369396197	63.077848113	-0.000480307396734	2015-11-06
IDR	0.048247518757	3	144.742556271	61.9466803027	-0.0358166189112	2016-04-14
IDR	-0.0138089769527	6	-41.426930858	56.7200813738	0.0	2016-04-28
IDR	-0.0451114123111	6	-135.334236933	47.4859382244	-0.0170255383075	2016-06-08
IDR	0.00766235389056	6	22.9870616717	70.9379853499	-0.000427533133818	2016-08-24
IDR	0.0375389697741	5	112.616909322	55.0393134191	0.0170833333333	2016-09-27
IDR	-0.0363626526554	6	-109.087957966	58.1628553492	-0.00656006560066	2016-10-06
IDR	-0.0348281362508	6	-104.484408752	43.2194705637	0.00951557093426	2016-10-25
IDR	0.0863834356295	3	259.150306888	61.2632177977	0.00956719817768	2017-02-22
IDR	0.0406714584799	4	122.01437544	59.8685586168	0.0135421074905	2017-03-21
IDR	0.0578515269988	6	173.554580997	62.6756172948	-0.0167346938776	2017-04-13
IDR	-0.0578871653476	6	-173.661496043	56.5927045843	0.0243137254902	2017-05-11
IDR	0.00797208398353	6	23.9162519506	62.2956483865	-0.00421294523171	2017-06-09
IDR	0.00227034865765	6	6.81104597296	51.7720167689	0.0232738557021	2017-06-28
IDR	-0.00672996286177	6	-20.1898885853	57.3383596142	0.0335320417288	2017-07-24
IDR	0.00413388962574	6	12.4016688772	60.9118117118	-0.0124013528749	2017-08-28
COL	0.00881547496509	6	26.4464248953	71.224445998	0.00662983425414	2017-08-10
ISUR	0.0511317801236	1	153.395340371	53.2862717328	-0.0137310175502	2016-03-30
ISUR	0.0447595313478	1	134.278594044	55.1763098441	0.0351129658944	2016-04-28
ISUR	0.0533043439688	1	159.913031906	53.2683604747	0.0283710856637	2016-07-06
ISUR	-0.0315584161756	6	-94.6752485267	48.7031711351	0.0175467677007	2016-09-15
ISUR	-0.0138466223977	6	-41.5398671931	55.6386058874	0.013025643486	2016-12-12
ISUR	-0.00948885417519	6	-28.4665625256	74.996046113	-0.0576536985812	2017-02-01
ISUR	0.0354235273369	1	106.270582011	47.1644312974	0.0382526278753	2017-03-14
ISUR	0.0496329187919	3	148.898756376	74.2004247447	-0.0581102614632	2017-06-01
ISUR	0.0150342723811	6	45.1028171433	48.359008651	0.0709981186555	2017-06-08
ISUR	0.0144798566977	6	43.439570093	52.0487054604	-0.0148519289578	2017-06-22
ISUR	-0.0217944210727	6	-65.3832632182	55.8308687866	-0.0167158308751	2017-07-06
